_id,﻿id,año,rol_establecimiento,id_rol_establecimiento,id_vu,nombre_establecimiento,razon_social,rut_razon_social,ciiu4,id_ciiu4,ciiu6,id_ciiu6,latitud,longitud,id_comuna,comuna,provincia,region,rubro_vu,id_rubro_vu,entrada_salida,cantidad_toneladas,tratamiento_nivel_3,id_tratamiento_nivel_3,tratamiento_nivel_1,id_tratamiento_nivel_1,capitulo_ler,id_capitulo_ler,subcapitulo_ler,id_subcapitulo_ler,nombre_ler,ler_codigo
248,139,2022,Destinatario Final,4,5461522,RECUPAC SUCURSAL CERRILLOS,RECUPAC S.A.,96588400-9,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-33,491070576744","-70,717452343108",13102,Cerrillos,Santiago,Metropolitana de Santiago,Gestores de residuos,15,1,"3,809",Preparación para reutilización,7,Valorización,2,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,02 | Residuos de parques y jardines (incluidos los residuos de cementerios),2,20 02 01 | Residuos biodegradables,2001-02-20T00:00:00
249,140,2022,Destinatario Final,4,5461522,RECUPAC SUCURSAL CERRILLOS,RECUPAC S.A.,96588400-9,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-33,491070576744","-70,717452343108",13102,Cerrillos,Santiago,Metropolitana de Santiago,Gestores de residuos,15,1,"2,28",Pretratamiento de madera que no contiene sustancias peligrosas,43,Recolección,5,"03 | Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón",3,01 | Residuos de la transformación de la madera y de la producción de tableros y muebles,1,"03 01 05 | Serrín, virutas, recortes, madera, tableros de partículas y chapas distintos de los mencionados en el código 03 01 04",2005-03-01T00:00:00
250,141,2022,Destinatario Final,4,5461522,RECUPAC SUCURSAL CERRILLOS,RECUPAC S.A.,96588400-9,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-33,491070576744","-70,717452343108",13102,Cerrillos,Santiago,Metropolitana de Santiago,Gestores de residuos,15,1,"85,044",Pretratamiento de madera que no contiene sustancias peligrosas,43,Recolección,5,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",15,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),1,15 01 03 | Envases de madera,2003-01-15T00:00:00
251,142,2022,Destinatario Final,4,5461522,RECUPAC SUCURSAL CERRILLOS,RECUPAC S.A.,96588400-9,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-33,491070576744","-70,717452343108",13102,Cerrillos,Santiago,Metropolitana de Santiago,Gestores de residuos,15,1,"0,68",Pretratamiento de madera que no contiene sustancias peligrosas,43,Recolección,5,16 | Residuos no especificados en otro capítulo de la lista,16,"01 | Vehículos de diferentes medios de transporte (incluidas las máquinas no de carretera) al final de su vida útil y residuos del desguace de vehículos al final de su vida útil y del mantenimiento de vehículos (excepto los de los capítulos 13, 14 y los subcapítulos 16 06 y 16 08)",1,16 01 99 | Residuos no especificados de otra forma,1999-01-16T00:00:00
252,143,2022,Destinatario Final,4,5461522,RECUPAC SUCURSAL CERRILLOS,RECUPAC S.A.,96588400-9,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-33,491070576744","-70,717452343108",13102,Cerrillos,Santiago,Metropolitana de Santiago,Gestores de residuos,15,1,"3,11",Pretratamiento de madera que no contiene sustancias peligrosas,43,Recolección,5,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),1,20 01 38 | Madera distinta de la especificada en el código 20 01 37,2038-01-20T00:00:00
253,144,2022,Destinatario Final,4,5461522,RECUPAC SUCURSAL CERRILLOS,RECUPAC S.A.,96588400-9,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-33,491070576744","-70,717452343108",13102,Cerrillos,Santiago,Metropolitana de Santiago,Gestores de residuos,15,1,"0,69",Pretratamiento de madera que no contiene sustancias peligrosas,43,Recolección,5,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,03 | Otros residuos municipales,3,20 03 99 | Residuos municipales no especificados en otra categoría,1999-03-20T00:00:00
254,145,2022,Destinatario Final,4,5461522,RECUPAC SUCURSAL CERRILLOS,RECUPAC S.A.,96588400-9,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-33,491070576744","-70,717452343108",13102,Cerrillos,Santiago,Metropolitana de Santiago,Gestores de residuos,15,1,"9,145",Pretratamiento de Metales,44,Recolección,5,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",15,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),1,15 01 04 | Envases metálicos,2004-01-15T00:00:00
255,146,2022,Destinatario Final,4,5461522,RECUPAC SUCURSAL CERRILLOS,RECUPAC S.A.,96588400-9,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-33,491070576744","-70,717452343108",13102,Cerrillos,Santiago,Metropolitana de Santiago,Gestores de residuos,15,1,"0,41",Pretratamiento de Metales,44,Recolección,5,"19 | Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial",19,10 | Residuos procedentes del fragmentado de residuos que contienen metales,10,19 10 01 | Residuos de hierro y acero,2001-10-19T00:00:00
256,147,2022,Destinatario Final,4,5461522,RECUPAC SUCURSAL CERRILLOS,RECUPAC S.A.,96588400-9,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-33,491070576744","-70,717452343108",13102,Cerrillos,Santiago,Metropolitana de Santiago,Gestores de residuos,15,1,"0,2",Pretratamiento de Metales,44,Recolección,5,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),1,20 01 40 | Metales,2040-01-20T00:00:00
257,148,2022,Destinatario Final,4,5461522,RECUPAC SUCURSAL CERRILLOS,RECUPAC S.A.,96588400-9,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-33,491070576744","-70,717452343108",13102,Cerrillos,Santiago,Metropolitana de Santiago,Gestores de residuos,15,1,"113,933","Pretratamiento de papel, cartón y productos de papel",36,Recolección,5,"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos",2,"02 | Residuos de la preparación y elaboración de carne, pescado y otros alimentos de origen animal",2,02 02 03 | Materiales inadecuados para el consumo o la elaboración,2003-02-02T00:00:00
258,149,2022,Destinatario Final,4,5461522,RECUPAC SUCURSAL CERRILLOS,RECUPAC S.A.,96588400-9,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-33,491070576744","-70,717452343108",13102,Cerrillos,Santiago,Metropolitana de Santiago,Gestores de residuos,15,1,"9202,0188","Pretratamiento de papel, cartón y productos de papel",36,Recolección,5,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",15,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),1,15 01 01 | Envases de papel y cartón,2001-01-15T00:00:00
259,150,2022,Destinatario Final,4,5461522,RECUPAC SUCURSAL CERRILLOS,RECUPAC S.A.,96588400-9,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-33,491070576744","-70,717452343108",13102,Cerrillos,Santiago,Metropolitana de Santiago,Gestores de residuos,15,1,"1,27","Pretratamiento de papel, cartón y productos de papel",36,Recolección,5,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",15,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),1,15 01 02 | Envases de plástico,2002-01-15T00:00:00
260,151,2022,Destinatario Final,4,5461522,RECUPAC SUCURSAL CERRILLOS,RECUPAC S.A.,96588400-9,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-33,491070576744","-70,717452343108",13102,Cerrillos,Santiago,Metropolitana de Santiago,Gestores de residuos,15,1,"30,351","Pretratamiento de papel, cartón y productos de papel",36,Recolección,5,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",15,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),1,15 01 05 | Envases compuestos,2005-01-15T00:00:00
261,3720,2022,Destinatario Final,4,5462466,VERTEDERO DE PRIMAVERA,I MUNICIPALIDAD DE PRIMAVERA,69251300-2,Otras actividades de servicios personales n.c.p.,S9609,Otras actividades de servicios personales n.c.p.,S960909,"-52,764365160715","-69,289840291816",12302,Primavera,Tierra del Fuego,Magallanes y de la Antártica Chilena,Otras actividades,20,1,667,Vertedero,12,Eliminación,1,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,03 | Otros residuos municipales,3,20 03 01 | Mezclas de residuos municipales,2001-03-20T00:00:00
262,152,2022,Destinatario Final,4,5461522,RECUPAC SUCURSAL CERRILLOS,RECUPAC S.A.,96588400-9,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-33,491070576744","-70,717452343108",13102,Cerrillos,Santiago,Metropolitana de Santiago,Gestores de residuos,15,1,"0,72","Pretratamiento de papel, cartón y productos de papel",36,Recolección,5,16 | Residuos no especificados en otro capítulo de la lista,16,"01 | Vehículos de diferentes medios de transporte (incluidas las máquinas no de carretera) al final de su vida útil y residuos del desguace de vehículos al final de su vida útil y del mantenimiento de vehículos (excepto los de los capítulos 13, 14 y los subcapítulos 16 06 y 16 08)",1,16 01 99 | Residuos no especificados de otra forma,1999-01-16T00:00:00
263,153,2022,Destinatario Final,4,5461522,RECUPAC SUCURSAL CERRILLOS,RECUPAC S.A.,96588400-9,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-33,491070576744","-70,717452343108",13102,Cerrillos,Santiago,Metropolitana de Santiago,Gestores de residuos,15,1,"3745,444","Pretratamiento de papel, cartón y productos de papel",36,Recolección,5,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),1,20 01 01 | Papel y cartón,2001-01-20T00:00:00
264,154,2022,Destinatario Final,4,5461522,RECUPAC SUCURSAL CERRILLOS,RECUPAC S.A.,96588400-9,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-33,491070576744","-70,717452343108",13102,Cerrillos,Santiago,Metropolitana de Santiago,Gestores de residuos,15,1,"0,32","Pretratamiento de papel, cartón y productos de papel",36,Recolección,5,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),1,20 01 02 | Vidrio,2002-01-20T00:00:00
265,155,2022,Destinatario Final,4,5461522,RECUPAC SUCURSAL CERRILLOS,RECUPAC S.A.,96588400-9,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-33,491070576744","-70,717452343108",13102,Cerrillos,Santiago,Metropolitana de Santiago,Gestores de residuos,15,1,"3,62","Pretratamiento de papel, cartón y productos de papel",36,Recolección,5,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),1,20 01 39 | Plásticos,2039-01-20T00:00:00
266,156,2022,Destinatario Final,4,5461522,RECUPAC SUCURSAL CERRILLOS,RECUPAC S.A.,96588400-9,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-33,491070576744","-70,717452343108",13102,Cerrillos,Santiago,Metropolitana de Santiago,Gestores de residuos,15,1,"2,91","Pretratamiento de papel, cartón y productos de papel",36,Recolección,5,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),1,20 01 99 | Otras fracciones no especificadas en otra categoría,1999-01-20T00:00:00
267,157,2022,Destinatario Final,4,5461522,RECUPAC SUCURSAL CERRILLOS,RECUPAC S.A.,96588400-9,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-33,491070576744","-70,717452343108",13102,Cerrillos,Santiago,Metropolitana de Santiago,Gestores de residuos,15,1,"0,124",Pretratamiento de plásticos,45,Recolección,5,"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos",2,"02 | Residuos de la preparación y elaboración de carne, pescado y otros alimentos de origen animal",2,02 02 03 | Materiales inadecuados para el consumo o la elaboración,2003-02-02T00:00:00
268,158,2022,Destinatario Final,4,5461522,RECUPAC SUCURSAL CERRILLOS,RECUPAC S.A.,96588400-9,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-33,491070576744","-70,717452343108",13102,Cerrillos,Santiago,Metropolitana de Santiago,Gestores de residuos,15,1,"0,32",Pretratamiento de plásticos,45,Recolección,5,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",15,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),1,15 01 01 | Envases de papel y cartón,2001-01-15T00:00:00
269,191,2022,Destinatario Final,4,5485750,Centro de Disposición Final de Residuos No peligrosos  Santa Emelina,RODOLFO ADRIAN RIQUELME CARRASCO,17569983-K,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-37,090611176718","-73,1597749566528",8106,Lota,Concepción,Biobío,Gestores de residuos,15,1,"915,088",Sitio de Escombros de la Construcción,60,Eliminación,1,17 | Residuos de la construcción y demolición,17,"01 | Hormigón, ladrillos, tejas y materiales cerámicos",1,17 01 01 | Hormigón,2001-01-17T00:00:00
270,159,2022,Destinatario Final,4,5461522,RECUPAC SUCURSAL CERRILLOS,RECUPAC S.A.,96588400-9,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-33,491070576744","-70,717452343108",13102,Cerrillos,Santiago,Metropolitana de Santiago,Gestores de residuos,15,1,"968,976",Pretratamiento de plásticos,45,Recolección,5,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",15,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),1,15 01 02 | Envases de plástico,2002-01-15T00:00:00
